job_id,company_id,company_name,job_title,job_url,source,location_text,remote_policy,nyc_relevance,posted_date,job_type,salary_range,equity_range,min_experience,skills,seniority,role_family,operator_need_tags,ai_surface_tags,leadership_flag,operator_adjacent,classification_method,classification_confidence,manual_review_flag,collected_at
waas-93481,yc-27925,222,Technical Support Lead,https://www.workatastartup.com/jobs/93481,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$65K - $100K,,Any (new grads ok),,lead,gtm_sales_cs,,,,0,keyword,0.9,0,2026-07-08T02:43:34Z
waas-80893,yc-27925,222,iOS Engineer / Design Engineer,https://www.workatastartup.com/jobs/80893,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$140K - $270K,0.25% - 0.65%,Any (new grads ok),Swift|Figma,mid,design,,,,0,keyword,0.9,0,2026-07-08T02:43:34Z
waas-97464,yc-22579,Abacum,Strategic Initiatives Lead,https://www.workatastartup.com/jobs/97464,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,lead,founder_operator_generalist,reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96850,yc-22579,Abacum,Revenue Operations Lead - Post Sales,https://www.workatastartup.com/jobs/96850,workatastartup,New York City / Barcelona,onsite,nyc_required,,Full-time,$130K - $160K,,3+ years,,lead,gtm_sales_cs,model_eval_observability|gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96849,yc-22579,Abacum,Growth Strategist Lead,https://www.workatastartup.com/jobs/96849,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,lead,gtm_sales_cs,product_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96848,yc-22579,Abacum,Senior Demand Generation Manager,https://www.workatastartup.com/jobs/96848,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,senior,gtm_sales_cs,product_analytics|reporting_bi,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96847,yc-22579,Abacum,Performance Marketing Manager (Paid),https://www.workatastartup.com/jobs/96847,workatastartup,New York City / Barcelona / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,mid,gtm_sales_cs,product_analytics|gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96846,yc-22579,Abacum,Finance Expert in Residence,https://www.workatastartup.com/jobs/96846,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,Any (new grads ok),,mid,ops_finance_people,infra_platform|reporting_bi,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96841,yc-22579,Abacum,Senior Partner Manager,https://www.workatastartup.com/jobs/96841,workatastartup,Remote (US),remote,remote_us,,Full-time,,,5+ years,,senior,gtm_sales_cs,reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96840,yc-22579,Abacum,"Senior Partner Manager, EMEA",https://www.workatastartup.com/jobs/96840,workatastartup,Remote (US),remote,remote_us,,Full-time,,,5+ years,,lead,gtm_sales_cs,reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96839,yc-22579,Abacum,Head of Demand Generation,https://www.workatastartup.com/jobs/96839,workatastartup,New York City / Toronto / Remote (US),hybrid,nyc_optional,,Full-time,$200K - $215K,,5+ years,,head,gtm_sales_cs,product_analytics|gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96838,yc-22579,Abacum,Content & Marketing Operations Specialist,https://www.workatastartup.com/jobs/96838,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,Any (new grads ok),,mid,gtm_sales_cs,product_analytics|gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-96837,yc-22579,Abacum,Business Development Representative (BDR),https://www.workatastartup.com/jobs/96837,workatastartup,Toronto / Remote (US),remote,remote_us,,Full-time,,,Any (new grads ok),,mid,gtm_sales_cs,gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-89136,yc-22579,Abacum,Lead Product Marketing Manager,https://www.workatastartup.com/jobs/89136,workatastartup,New York City / Remote (US),hybrid,nyc_optional,,Full-time,$140K - $180K,,5+ years,,lead,gtm_sales_cs,customer_implementation|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:46Z
waas-83758,yc-25696,Agency,Sales Development Representative / Business Development Rep,https://www.workatastartup.com/jobs/83758,workatastartup,"San Francisco, CA, US",onsite,not_nyc,,Full-time,$65K - $75K,,Any (new grads ok),,mid,gtm_sales_cs,gtm_analytics,,,0,keyword,0.9,0,2026-07-08T02:43:47Z
waas-83443,yc-22834,Alinea,Product Engineer (iOS),https://www.workatastartup.com/jobs/83443,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$155K - $185K,,3+ years,Amazon Web Services (AWS)|Node.js|Swift|TypeScript,mid,product_engineering,infra_platform,finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:49Z
waas-94724,yc-30362,Ambral,Senior Founding Engineer,https://www.workatastartup.com/jobs/94724,workatastartup,New York,onsite,nyc_required,,Full-time,$185K - $245K,2.00% - 4.00%,5+ years,,founding,product_engineering,model_eval_observability|agent_workflows|infra_platform,agents|llm_applications|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:51Z
waas-85530,yc-24194,Aqua,Customer Success Associate,https://www.workatastartup.com/jobs/85530,workatastartup,"New York, NY, US / Philadelphia, PA, US",onsite,nyc_required,,Full-time,$65K - $80K,,1+ years,,junior,gtm_sales_cs,customer_implementation|reporting_bi,llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-83160,yc-24194,Aqua,Founding Engineer,https://www.workatastartup.com/jobs/83160,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$100K - $160K,,3+ years,Amazon Web Services (AWS)|PostgreSQL|Python|Distributed Systems|Software Architecture|Microservices,founding,product_engineering,data_pipeline|agent_workflows|security_compliance|infra_platform,agents|llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-89033,yc-24194,Aqua,Product Manager,https://www.workatastartup.com/jobs/89033,workatastartup,"New York, NY, US / Philadelphia, PA, US",onsite,nyc_required,,Full-time,$100K - $160K,,6+ years,,mid,product_management,agent_workflows|customer_implementation|infra_platform,agents|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-83746,yc-24194,Aqua,GTM Associate,https://www.workatastartup.com/jobs/83746,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$100K - $120K,,1+ years,,junior,gtm_sales_cs,product_analytics|gtm_analytics,finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-81922,yc-24194,Aqua,Founding Account Executive—Asset Manager/Sponsor Channel,https://www.workatastartup.com/jobs/81922,workatastartup,"New York, NY, US / Philadelphia, PA, US",onsite,nyc_required,,Full-time,$300K - $350K,,6+ years,,founding,gtm_sales_cs,security_compliance|reporting_bi,finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-81918,yc-24194,Aqua,Founding Account Executive—Distribution Channels,https://www.workatastartup.com/jobs/81918,workatastartup,"New York, NY, US / Philadelphia, PA, US",onsite,nyc_required,,Full-time,$350K - $400K,,6+ years,,founding,gtm_sales_cs,security_compliance,finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-83907,yc-24194,Aqua,Founding Design Engineer,https://www.workatastartup.com/jobs/83907,workatastartup,"New York, NY, US / Philadelphia, PA, US",onsite,nyc_required,,Full-time,$100K - $180K,,3+ years,,founding,design,,voice_audio|finance_ai,,0,keyword,0.9,0,2026-07-08T02:43:57Z
waas-76155,yc-30354,Artifact,Software Engineer,https://www.workatastartup.com/jobs/76155,workatastartup,"Los Angeles, CA, US",onsite,not_nyc,,Full-time,$95K - $140K,0.10% - 0.70%,1+ years,Python|React|TypeScript,mid,product_engineering,,agents|robotics,,0,keyword,0.6,0,2026-07-08T02:44:01Z
waas-76154,yc-30354,Artifact,Senior Software Engineer,https://www.workatastartup.com/jobs/76154,workatastartup,"Los Angeles, CA, US",onsite,not_nyc,,Full-time,$120K - $170K,0.30% - 1.20%,6+ years,Python|React|TypeScript,senior,product_engineering,,agents|robotics,,0,keyword,0.9,0,2026-07-08T02:44:01Z
waas-76153,yc-30354,Artifact,Forward-Deployed Software Engineer,https://www.workatastartup.com/jobs/76153,workatastartup,"Los Angeles, CA, US",onsite,not_nyc,,Full-time,$120K - $170K,0.30% - 1.20%,3+ years,Python|React|TypeScript,mid,forward_deployed_solutions,customer_implementation,robotics,,1,keyword,0.9,0,2026-07-08T02:44:01Z
waas-96447,yc-29973,Arva AI,Head of Sales,https://www.workatastartup.com/jobs/96447,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$250K - $350K,0.10%,3+ years,,head,gtm_sales_cs,agent_workflows|workflow_automation|gtm_analytics|security_compliance|reporting_bi,agents|voice_audio|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:44:07Z
waas-97562,yc-29973,Arva AI,Enterprise Account Executive,https://www.workatastartup.com/jobs/97562,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $230K,0.10% - 0.25%,3+ years,,mid,gtm_sales_cs,agent_workflows|workflow_automation|gtm_analytics|security_compliance,agents|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:44:07Z
waas-73892,yc-29973,Arva AI,Senior Full-Stack Product Engineer,https://www.workatastartup.com/jobs/73892,workatastartup,"London, England, GB",onsite,not_nyc,,Full-time,£70K - £110K GBP,0.10% - 0.30%,3+ years,Node.js|React|React Native|TypeScript|Machine learning,senior,product_engineering,model_eval_observability|agent_workflows|security_compliance|infra_platform,agents|llm_applications|computer_vision|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:07Z
waas-95681,yc-29973,Arva AI,Strategic Customer Success,https://www.workatastartup.com/jobs/95681,workatastartup,"London, England, GB",onsite,not_nyc,,Full-time,£50K - £75K GBP,0.05% - 0.20%,3+ years,,mid,gtm_sales_cs,agent_workflows|customer_implementation|security_compliance,agents|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:07Z
waas-89530,yc-29973,Arva AI,Forward Deployed Engineer,https://www.workatastartup.com/jobs/89530,workatastartup,"London, England, GB",onsite,not_nyc,,Full-time,£80K - £110K GBP,0.10% - 0.30%,3+ years,Node.js|React|TypeScript|Machine Learning|Machine learning,mid,forward_deployed_solutions,data_pipeline|agent_workflows|customer_implementation|security_compliance,agents|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:07Z
waas-89529,yc-29973,Arva AI,AI Research Engineer,https://www.workatastartup.com/jobs/89529,workatastartup,"London, England, GB",onsite,not_nyc,,Full-time,£80K - £120K GBP,0.10% - 0.30%,3+ years,Node.js|React|TypeScript|Machine Learning|Machine learning,mid,data_science_research,model_eval_observability|agent_workflows|security_compliance,agents|llm_applications|computer_vision|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:07Z
waas-80831,yc-30131,Asha Health,"Software Engineer, AI Agents",https://www.workatastartup.com/jobs/80831,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$140K - $180K,0.75% - 3.00%,1+ years,,mid,product_engineering,product_analytics|agent_workflows,agents|llm_applications|health_ai,,0,keyword,0.9,0,2026-07-08T02:44:11Z
waas-93640,yc-30131,Asha Health,"Staff Software Engineer, AI Agents",https://www.workatastartup.com/jobs/93640,workatastartup,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",onsite,not_nyc,,Full-time,₹10M INR,,3+ years,AI Agents,senior,product_engineering,model_eval_observability|agent_workflows,agents|health_ai,,0,keyword,0.9,0,2026-07-08T02:44:11Z
waas-79774,yc-30131,Asha Health,"Senior Software Engineer, AI Agents",https://www.workatastartup.com/jobs/79774,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$180K - $230K,0.75% - 3.00%,3+ years,,senior,product_engineering,product_analytics|agent_workflows,agents|llm_applications|health_ai,,0,keyword,0.9,0,2026-07-08T02:44:11Z
waas-85771,yc-30131,Asha Health,"Account Executive, AI SaaS",https://www.workatastartup.com/jobs/85771,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$140K - $240K,,Any (new grads ok),,mid,gtm_sales_cs,agent_workflows,agents|health_ai,,0,keyword,0.9,0,2026-07-08T02:44:11Z
waas-73904,yc-1736,Assembly,Senior Software Engineer,https://www.workatastartup.com/jobs/73904,workatastartup,New York,onsite,nyc_required,,Full-time,$145K - $190K,,3+ years,,senior,product_engineering,data_pipeline|infra_platform,,,0,keyword,0.9,0,2026-07-08T02:44:13Z
waas-73903,yc-1736,Assembly,Customer Success Manager,https://www.workatastartup.com/jobs/73903,workatastartup,New York,onsite,nyc_required,,Full-time,$95K - $140K,,1+ years,,mid,gtm_sales_cs,customer_implementation,agents,,0,keyword,0.9,0,2026-07-08T02:44:13Z
waas-86917,yc-1687,AssemblyAI,"Senior Software Engineer, Go - LLM Team",https://www.workatastartup.com/jobs/86917,workatastartup,United States / Remote (US),remote,remote_us,,Full-time,$180K - $240K,,6+ years,Go|Python,senior,ai_ml_engineering,model_eval_observability|agent_workflows|customer_implementation|security_compliance|infra_platform,agents|llm_applications|voice_audio|health_ai,,1,keyword,0.9,0,2026-07-08T02:44:17Z
waas-86773,yc-1687,AssemblyAI,"Senior Software Engineer, AI Data",https://www.workatastartup.com/jobs/86773,workatastartup,"London, United Kingdom / Remote",remote,remote_us,,Full-time,£117K - £185K GBP,,6+ years,,senior,product_engineering,data_pipeline|warehouse_semantic_layer|model_eval_observability|agent_workflows|security_compliance|infra_platform,agents|llm_applications|voice_audio|health_ai,,0,keyword,0.9,0,2026-07-08T02:44:17Z
waas-95752,yc-1687,AssemblyAI,Founding Enterprise Account Executive,https://www.workatastartup.com/jobs/95752,workatastartup,"San Francisco, CA, US / New York, NY, US / Remote (San Francisco, CA, US; New York, NY, US)",hybrid,nyc_optional,,Full-time,$300K - $370K,,6+ years,,founding,gtm_sales_cs,model_eval_observability|security_compliance,llm_applications|voice_audio|legal_ai,,0,keyword,0.9,0,2026-07-08T02:44:17Z
waas-86774,yc-1687,AssemblyAI,Forward Deployed Engineer,https://www.workatastartup.com/jobs/86774,workatastartup,"Remote / Remote (San Francisco, CA, US)",hybrid,remote_us,,Full-time,$150K - $220K,,6+ years,Python|SQL,mid,forward_deployed_solutions,agent_workflows|customer_implementation|security_compliance,agents|llm_applications|voice_audio|health_ai,,1,keyword,0.9,0,2026-07-08T02:44:17Z
waas-86216,yc-30336,Atlog,Founding Engineer,https://www.workatastartup.com/jobs/86216,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$100K - $160K,0.50% - 1.50%,Any (new grads ok),Amazon Web Services (AWS)|PostgreSQL|Python|SQL|Next.js,founding,product_engineering,model_eval_observability|agent_workflows|security_compliance|infra_platform|reporting_bi,agents|llm_applications|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:19Z
waas-87353,yc-25075,Attack Capital,Head of Sales/GTM (Venture Studio Team),https://www.workatastartup.com/jobs/87353,workatastartup,IN / Remote (IN),remote,remote_us,,Full-time,$800K - $1.6M,,6+ years,,head,gtm_sales_cs,agent_workflows|gtm_analytics|reporting_bi,,,0,keyword,0.9,0,2026-07-08T02:44:23Z
waas-87354,yc-25075,Attack Capital,Product/ Growth Manager (Venture Studio),https://www.workatastartup.com/jobs/87354,workatastartup,IN / Remote (IN),remote,remote_us,,Full-time,₹1.2M - ₹2M INR,,6+ years,,mid,gtm_sales_cs,product_analytics|gtm_analytics|security_compliance|reporting_bi,health_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:44:23Z
waas-87352,yc-25075,Attack Capital,VP of Engineering (Venture Studio Team),https://www.workatastartup.com/jobs/87352,workatastartup,IN / Remote (IN),remote,remote_us,,Full-time,₹1.2M - ₹3M INR,,6+ years,,head,product_engineering,model_eval_observability|workflow_automation|infra_platform|internal_tools|reporting_bi,agents|llm_applications|voice_audio,,0,keyword,0.9,0,2026-07-08T02:44:23Z
waas-88244,yc-30425,Auctor,"Senior Software Engineer, Backend",https://www.workatastartup.com/jobs/88244,workatastartup,New York,onsite,nyc_required,,Full-time,,,,,senior,product_engineering,data_pipeline|agent_workflows|customer_implementation|infra_platform,agents,,0,keyword,0.9,0,2026-07-08T02:44:27Z
waas-88240,yc-30425,Auctor,Software Engineering Intern,https://www.workatastartup.com/jobs/88240,workatastartup,New York,onsite,nyc_required,,Full-time,,,,,junior,product_engineering,model_eval_observability|agent_workflows|infra_platform,agents|llm_applications,,0,keyword,0.9,0,2026-07-08T02:44:27Z
waas-88243,yc-30425,Auctor,Forward Deployed Engineer,https://www.workatastartup.com/jobs/88243,workatastartup,New York,onsite,nyc_required,,Full-time,,,,,mid,forward_deployed_solutions,agent_workflows|customer_implementation,agents|data_ai,,1,keyword,0.9,0,2026-07-08T02:44:27Z
waas-88239,yc-30425,Auctor,Software Engineer,https://www.workatastartup.com/jobs/88239,workatastartup,New York,onsite,nyc_required,,Full-time,,,,,mid,product_engineering,agent_workflows|customer_implementation,agents,,0,keyword,0.6,0,2026-07-08T02:44:27Z
waas-88242,yc-30425,Auctor,Deployment Strategist,https://www.workatastartup.com/jobs/88242,workatastartup,New York,onsite,nyc_required,,Full-time,,,,,mid,forward_deployed_solutions,agent_workflows|customer_implementation,agents|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:27Z
waas-88935,yc-22632,authzed,Sr. Developer Advocate (US-Based),https://www.workatastartup.com/jobs/88935,workatastartup,US / Remote (US),remote,remote_us,,Full-time,$140K - $170K,,3+ years,,senior,gtm_sales_cs,,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:31Z
waas-88760,yc-22632,authzed,Sr. Software Engineer: Control Plane ,https://www.workatastartup.com/jobs/88760,workatastartup,US / CA / Remote (US; CA),remote,remote_us,,Full-time,$150K - $195K,,3+ years,,senior,product_engineering,agent_workflows|infra_platform,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:31Z
waas-84781,yc-22632,authzed,Sr. Software Engineer - Distributed Databases,https://www.workatastartup.com/jobs/84781,workatastartup,US / CA / Remote (US; CA),remote,remote_us,,Full-time,$155K - $210K,,3+ years,,senior,product_engineering,infra_platform,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:31Z
waas-85279,yc-30591,Autonomous Technologies Group,"Member of Technical Staff, Quantitative Systems",https://www.workatastartup.com/jobs/85279,workatastartup,"New York City / San Francisco, CA, US",onsite,nyc_required,,Full-time,$200K - $300K,,3+ years,,senior,product_engineering,model_eval_observability,agents|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-90037,yc-30591,Autonomous Technologies Group,Product Designer,https://www.workatastartup.com/jobs/90037,workatastartup,New York City,onsite,nyc_required,,Full-time,$115K - $125K,,3+ years,,mid,design,agent_workflows,agents|llm_applications|voice_audio|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-78686,yc-30591,Autonomous Technologies Group,Member of Technical Staff (Full Stack),https://www.workatastartup.com/jobs/78686,workatastartup,New York City,onsite,nyc_required,,Full-time,$170K - $250K,,3+ years,,senior,product_engineering,data_pipeline|model_eval_observability|infra_platform|internal_tools|reporting_bi,agents|llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-78687,yc-30591,Autonomous Technologies Group,Member of Technical Staff (Research Engineering),https://www.workatastartup.com/jobs/78687,workatastartup,New York City,onsite,nyc_required,,Full-time,$180K - $260K,,1+ years,,senior,data_science_research,product_analytics|model_eval_observability|agent_workflows|infra_platform,agents|llm_applications|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:38Z
waas-78683,yc-30591,Autonomous Technologies Group,Member of Technical Staff (Infrastructure),https://www.workatastartup.com/jobs/78683,workatastartup,New York City,onsite,nyc_required,,Full-time,$180K - $260K,,3+ years,,senior,product_engineering,model_eval_observability|agent_workflows|infra_platform,agents|llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-81481,yc-30591,Autonomous Technologies Group,Member of Technical Staff (iOS),https://www.workatastartup.com/jobs/81481,workatastartup,New York City,onsite,nyc_required,,Full-time,$160K - $240K,,3+ years,,senior,product_engineering,infra_platform,agents|llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-78688,yc-30591,Autonomous Technologies Group,Research Scientist,https://www.workatastartup.com/jobs/78688,workatastartup,New York City,onsite,nyc_required,,Full-time,$200K - $300K,,6+ years,,mid,data_science_research,agent_workflows,agents|llm_applications|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:38Z
waas-78682,yc-30591,Autonomous Technologies Group,Member of Technical Staff (Backend),https://www.workatastartup.com/jobs/78682,workatastartup,New York City,onsite,nyc_required,,Full-time,$180K - $260K,,3+ years,,senior,product_engineering,data_pipeline|product_analytics|model_eval_observability|agent_workflows|infra_platform,agents|llm_applications|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:38Z
waas-84939,yc-30415,Avallon AI,Founding Forward Deployed Engineer,https://www.workatastartup.com/jobs/84939,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $240K,,3+ years,Google Cloud|PostgreSQL|Python|TypeScript|SQL|Next.js|Prompt Engineering,founding,forward_deployed_solutions,agent_workflows|customer_implementation|workflow_automation|infra_platform|internal_tools,agents|llm_applications|voice_audio|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:40Z
waas-78636,yc-30415,Avallon AI,Founding Software Engineer,https://www.workatastartup.com/jobs/78636,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$165K - $270K,,3+ years,Amazon Web Services (AWS)|PostgreSQL|Python|TypeScript|Docker|Software Architecture|Data Modeling|Next.js|Tailwind,founding,product_engineering,model_eval_observability|agent_workflows|infra_platform|internal_tools,agents|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:40Z
waas-90681,yc-27655,Avoca,Forward Deployed Engineer ,https://www.workatastartup.com/jobs/90681,workatastartup,New York HQ,onsite,nyc_required,,Full-time,$160K - $250K,,3+ years,,mid,forward_deployed_solutions,agent_workflows|infra_platform,agents|llm_applications|voice_audio,,1,keyword,0.9,0,2026-07-08T02:44:42Z
waas-79903,yc-27250,Axle,Product Engineer,https://www.workatastartup.com/jobs/79903,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$110K - $150K,0.05% - 0.15%,1+ years,Node.js|React|TypeScript,mid,product_engineering,model_eval_observability|agent_workflows|security_compliance,agents|finance_ai|data_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-82694,yc-27250,Axle,Technical Account Manager,https://www.workatastartup.com/jobs/82694,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $180K,0.05% - 0.15%,6+ years,,mid,gtm_sales_cs,agent_workflows|customer_implementation,agents|voice_audio|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-97373,yc-27250,Axle,"Sr. Product Manager, Enterprise",https://www.workatastartup.com/jobs/97373,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $200K,0.10% - 0.30%,6+ years,,lead,product_management,agent_workflows|customer_implementation|workflow_automation,agents|llm_applications|voice_audio|health_ai|finance_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-97457,yc-27250,Axle,Lead Deployment Strategist,https://www.workatastartup.com/jobs/97457,workatastartup,"New York, NY, US / Atlanta, GA, US",onsite,nyc_required,,Full-time,$190K - $240K,0.15% - 0.30%,6+ years,,lead,forward_deployed_solutions,agent_workflows|customer_implementation|workflow_automation|reporting_bi,agents|finance_ai|devtools_ai,,1,keyword,0.9,0,2026-07-08T02:44:52Z
waas-97458,yc-27250,Axle,Senior Deployment Strategist,https://www.workatastartup.com/jobs/97458,workatastartup,"New York, NY, US / Atlanta, GA, US",onsite,nyc_required,,Full-time,$160K - $200K,0.08% - 0.15%,3+ years,,senior,forward_deployed_solutions,agent_workflows|customer_implementation|workflow_automation|reporting_bi,agents|finance_ai|devtools_ai,,1,keyword,0.9,0,2026-07-08T02:44:52Z
waas-97369,yc-27250,Axle,Senior Partnerships Growth Manager,https://www.workatastartup.com/jobs/97369,workatastartup,"Atlanta, GA, US / New York, NY, US",onsite,nyc_required,,Full-time,$145K - $170K,0.03% - 0.05%,6+ years,,senior,gtm_sales_cs,,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-95554,yc-27250,Axle,Customer Success Engineer,https://www.workatastartup.com/jobs/95554,workatastartup,"Atlanta, GA, US / New York, NY, US",onsite,nyc_required,,Full-time,$70K - $120K,0.03% - 0.05%,1+ years,,mid,gtm_sales_cs,agent_workflows|workflow_automation|internal_tools|reporting_bi,agents|voice_audio|finance_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-70354,yc-27250,Axle,Senior Product Engineer,https://www.workatastartup.com/jobs/70354,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $220K,0.10% - 0.30%,3+ years,Amazon Web Services (AWS)|Node.js|React|TypeScript,senior,product_engineering,model_eval_observability|agent_workflows|security_compliance,agents|finance_ai|data_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-93374,yc-27250,Axle,Implementation Specialist,https://www.workatastartup.com/jobs/93374,workatastartup,"Atlanta, GA, US / New York, NY, US",onsite,nyc_required,,Full-time,$80K - $95K,0.02% - 0.03%,3+ years,,mid,forward_deployed_solutions,customer_implementation|infra_platform,voice_audio|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:44:52Z
waas-82360,yc-27250,Axle,"Enterprise Sales Director, Automotive",https://www.workatastartup.com/jobs/82360,workatastartup,"New York, NY, US / Atlanta, GA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$260K - $320K,0.10% - 0.50%,11+ years,,head,gtm_sales_cs,gtm_analytics,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-64104,yc-27250,Axle,Staff Engineer,https://www.workatastartup.com/jobs/64104,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$200K - $280K,0.20% - 0.40%,6+ years,Amazon Web Services (AWS)|Node.js|TypeScript,senior,product_engineering,model_eval_observability|agent_workflows|security_compliance|infra_platform,agents|llm_applications|finance_ai|data_ai,,0,keyword,0.9,0,2026-07-08T02:44:52Z
waas-93111,yc-29636,Bayesline, Full Stack Founding Engineer in Hedge Fund Analytics Startup,https://www.workatastartup.com/jobs/93111,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150 - $250,1.00% - 2.00%,3+ years,Python|React|TypeScript,founding,product_engineering,workflow_automation|gtm_analytics|infra_platform|reporting_bi,finance_ai,,0,keyword,0.9,0,2026-07-08T02:44:54Z
waas-59539,yc-25575,Beam,"Software Engineer, Platform",https://www.workatastartup.com/jobs/59539,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$160K - $200K,0.25% - 1.00%,3+ years,Go|Kubernetes|Python,mid,product_engineering,infra_platform,health_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:00Z
